Nombre,Intensidad Máxima,Intensidad Promedio
15um_t1.png,0.6066529154777527,0.0362866
15um_t10.png,0.9999999403953552,0.123751566
15um_t99.6.png,0.9999999403953552,0.35519964
laser15um_t1.png,0.25385528802871704,0.017946351
laser15um_t10.png,0.8682281970977783,0.072255276
laser15um_t99.6.png,0.9999999403953552,0.24819703
