15um_t1.png,15um_t10.png,15um_t99.6.png,laser15um_t1.png,laser15um_t10.png,laser15um_t99.6.png,T1_Resta,T10_Resta,T99.6_Resta,T10_Escalada,T99.6_Escalada
0.010648627,0.011764706,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0011160793,0.0,0.00011160793,0.0
0.010648627,0.011764706,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0011160793,0.0,0.00011160793,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.028857648,0.0,-0.0014066668,0.0053282343,-0.00014066669,5.349633e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.010648627,0.028857648,0.0,0.0011160793,0.0053282343,0.00011160793,5.349633e-05
0.010648627,0.011764706,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0011160793,0.0,0.00011160793,0.0
0.010648627,0.011764706,0.028857648,0.010648627,0.013171373,0.028857648,0.0,-0.0014066668,0.0,-0.00014066669,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.028292159,0.0,-0.0014066668,0.005893724,-0.00014066669,5.9173937e-05
0.010648627,0.009241961,0.028857648,0.010648627,0.013171373,0.028292159,0.0,-0.003929412,0.00056548975,-0.0003929412,5.677608e-06
0.010648627,0.009241961,0.028857648,0.010648627,0.013171373,0.028292159,0.0,-0.003929412,0.00056548975,-0.0003929412,5.677608e-06
0.010648627,0.013736864,0.034185883,0.010648627,0.013171373,0.028292159,0.0,0.0005654907,0.005893724,5.654907e-05,5.9173937e-05
0.010648627,0.013736864,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0030882368,0.0,0.00030882368,0.0
0.010648627,0.013736864,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0030882368,0.0,0.00030882368,0.0
0.010648627,0.013736864,0.034185883,0.010648627,0.013171373,0.034185883,0.0,0.0005654907,0.0,5.654907e-05,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.028857648,0.0,-0.0014066668,0.0053282343,-0.00014066669,5.349633e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.028857648,0.0,-0.0014066668,0.0053282343,-0.00014066669,5.349633e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,0.0,-0.00014066669,0.0
0.010648627,0.011764706,0.028857648,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,-0.0053282343,-0.00014066669,-5.349633e-05
0.010648627,0.013736864,0.028857648,0.010648627,0.013171373,0.034185883,0.0,0.0005654907,-0.0053282343,5.654907e-05,-5.349633e-05
0.010648627,0.013736864,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0030882368,0.0,0.00030882368,0.0
0.010648627,0.013736864,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0030882368,0.0,0.00030882368,0.0
0.010648627,0.013736864,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0030882368,0.0,0.00030882368,0.0
0.010648627,0.011764706,0.028857648,0.010648627,0.008676471,0.028857648,0.0,0.003088235,0.0,0.00030882348,0.0
0.010648627,0.011764706,0.028857648,0.010648627,0.008676471,0.028857648,0.0,0.003088235,0.0,0.00030882348,0.0
0.010648627,0.011764706,0.028857648,0.010648627,0.013171373,0.028857648,0.0,-0.0014066668,0.0,-0.00014066669,0.0
0.010648627,0.011764706,0.028857648,0.010648627,0.010648627,0.034185883,0.0,0.0011160793,-0.0053282343,0.00011160793,-5.349633e-05
0.010648627,0.011764706,0.028857648,0.010648627,0.010648627,0.034185883,0.0,0.0011160793,-0.0053282343,0.00011160793,-5.349633e-05
0.010648627,0.011199215,0.034185883,0.010648627,0.010648627,0.028857648,0.0,0.0005505886,0.0053282343,5.505886e-05,5.349633e-05
0.010648627,0.011199215,0.034185883,0.010648627,0.008676471,0.028857648,0.0,0.0025227442,0.0053282343,0.00025227442,5.349633e-05
0.010648627,0.011199215,0.034185883,0.010648627,0.011199215,0.028857648,0.0,0.0,0.0053282343,0.0,5.349633e-05
0.010648627,0.011199215,0.034185883,0.010648627,0.011199215,0.028857648,0.0,0.0,0.0053282343,0.0,5.349633e-05
0.010648627,0.011764706,0.028857648,0.010648627,0.011199215,0.034185883,0.0,0.0005654907,-0.0053282343,5.654907e-05,-5.349633e-05
0.010648627,0.013736864,0.028857648,0.010648627,0.011199215,0.028857648,0.0,0.0025376482,0.0,0.00025376483,0.0
0.010648627,0.013171373,0.028857648,0.010648627,0.011199215,0.028857648,0.0,0.0019721575,0.0,0.00019721575,0.0
0.010648627,0.013171373,0.028857648,0.010648627,0.013171373,0.028857648,0.0,0.0,0.0,0.0,0.0
0.010648627,0.013171373,0.034185883,0.010648627,0.013171373,0.028857648,0.0,0.0,0.0053282343,0.0,5.349633e-05
0.010648627,0.013171373,0.034185883,0.010648627,0.013171373,0.028857648,0.0,0.0,0.0053282343,0.0,5.349633e-05
0.010648627,0.013736864,0.034185883,0.010648627,0.013171373,0.028857648,0.0,0.0005654907,0.0053282343,5.654907e-05,5.349633e-05
0.010648627,0.013736864,0.034185883,0.010648627,0.013171373,0.034185883,0.0,0.0005654907,0.0,5.654907e-05,0.0
0.010648627,0.013736864,0.034185883,0.010648627,0.013171373,0.028857648,0.0,0.0005654907,0.0053282343,5.654907e-05,5.349633e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.028857648,0.0,-0.0014066668,0.0053282343,-0.00014066669,5.349633e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,0.0,-0.00014066669,0.0
0.010648627,0.013736864,0.034185883,0.010648627,0.013171373,0.034185883,0.0,0.0005654907,0.0,5.654907e-05,0.0
0.010648627,0.013736864,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0030882368,0.0,0.00030882368,0.0
0.010648627,0.013736864,0.028857648,0.010648627,0.010648627,0.028857648,0.0,0.0030882368,0.0,0.00030882368,0.0
0.010648627,0.013736864,0.034185883,0.010648627,0.013171373,0.028857648,0.0,0.0005654907,0.0053282343,5.654907e-05,5.349633e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.011199215,0.034185883,0.0,0.0005654907,0.0,5.654907e-05,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.008676471,0.028857648,0.0,0.003088235,0.0053282343,0.00030882348,5.349633e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.008676471,0.028857648,0.0,0.003088235,0.0053282343,0.00030882348,5.349633e-05
0.010648627,0.011764706,0.028857648,0.010648627,0.011199215,0.034185883,0.0,0.0005654907,-0.0053282343,5.654907e-05,-5.349633e-05
0.010648627,0.011764706,0.028857648,0.010648627,0.011199215,0.028857648,0.0,0.0005654907,0.0,5.654907e-05,0.0
0.010648627,0.011764706,0.034185883,0.013171373,0.011199215,0.028857648,-0.002522746,0.0005654907,0.0053282343,5.654907e-05,5.349633e-05
0.010648627,0.011764706,0.034185883,0.013171373,0.011199215,0.034185883,-0.002522746,0.0005654907,0.0,5.654907e-05,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.011199215,0.034185883,0.0,0.0005654907,0.0,5.654907e-05,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.010648627,0.034185883,0.0,0.0011160793,0.0,0.00011160793,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.010648627,0.033620395,0.0,0.0011160793,0.0005654879,0.00011160793,5.6775893e-06
0.010648627,0.011764706,0.034185883,0.010648627,0.010648627,0.028292159,0.0,0.0011160793,0.005893724,0.00011160793,5.9173937e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.028292159,0.0,-0.0014066668,0.005893724,-0.00014066669,5.9173937e-05
0.010648627,0.011764706,0.028857648,0.010648627,0.013171373,0.033620395,0.0,-0.0014066668,-0.0047627464,-0.00014066669,-4.781874e-05
0.010648627,0.011764706,0.028857648,0.010648627,0.013171373,0.033620395,0.0,-0.0014066668,-0.0047627464,-0.00014066669,-4.781874e-05
0.010648627,0.011764706,0.035019215,0.010648627,0.013171373,0.033620395,0.0,-0.0014066668,0.0013988204,-0.00014066669,1.4044382e-05
0.010648627,0.011764706,0.035019215,0.010648627,0.013171373,0.033620395,0.0,-0.0014066668,0.0013988204,-0.00014066669,1.4044382e-05
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.033620395,0.0,-0.0014066668,0.0005654879,-0.00014066669,5.6775893e-06
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,0.0,-0.00014066669,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,0.0,-0.00014066669,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,0.0,-0.00014066669,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.011199215,0.035019215,0.0,0.0005654907,-0.00083333254,5.654907e-05,-8.366793e-06
0.010648627,0.011764706,0.034185883,0.010648627,0.011199215,0.035019215,0.0,0.0005654907,-0.00083333254,5.654907e-05,-8.366793e-06
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.035019215,0.0,-0.0014066668,-0.00083333254,-0.00014066669,-8.366793e-06
0.010648627,0.011764706,0.034185883,0.010648627,0.013736864,0.035019215,0.0,-0.0019721575,-0.00083333254,-0.00019721575,-8.366793e-06
0.010648627,0.011764706,0.034185883,0.010648627,0.013736864,0.034185883,0.0,-0.0019721575,0.0,-0.00019721575,0.0
0.010648627,0.011764706,0.034185883,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,0.0,-0.00014066669,0.0
0.010648627,0.011764706,0.036708627,0.010648627,0.011199215,0.034185883,0.0,0.0005654907,0.0025227442,5.654907e-05,2.5328758e-05
0.010648627,0.011764706,0.036708627,0.010648627,0.011199215,0.028857648,0.0,0.0005654907,0.0078509785,5.654907e-05,7.882508e-05
0.010648627,0.011764706,0.035019215,0.010648627,0.011199215,0.02969098,0.0,0.0005654907,0.0053282343,5.654907e-05,5.349633e-05
0.010648627,0.011764706,0.03754196,0.010648627,0.011199215,0.035019215,0.0,0.0005654907,0.0025227442,5.654907e-05,2.5328758e-05
0.010648627,0.011764706,0.03754196,0.010648627,0.011199215,0.035019215,0.0,0.0005654907,0.0025227442,5.654907e-05,2.5328758e-05
0.010648627,0.011764706,0.03754196,0.010648627,0.011199215,0.035019215,0.0,0.0005654907,0.0025227442,5.654907e-05,2.5328758e-05
0.010648627,0.011764706,0.03754196,0.010648627,0.010648627,0.034185883,0.0,0.0011160793,0.0033560768,0.00011160793,3.369555e-05
0.010648627,0.011764706,0.03754196,0.010648627,0.010648627,0.034185883,0.0,0.0011160793,0.0033560768,0.00011160793,3.369555e-05
0.010648627,0.011764706,0.035019215,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,0.00083333254,-0.00014066669,8.366793e-06
0.010648627,0.011764706,0.035019215,0.010648627,0.013171373,0.034185883,0.0,-0.0014066668,0.00083333254,-0.00014066669,8.366793e-06
0.010648627,0.011764706,0.03754196,0.010648627,0.013171373,0.035019215,0.0,-0.0014066668,0.0025227442,-0.00014066669,2.5328758e-05
0.010648627,0.011764706,0.03754196,0.010648627,0.013171373,0.02969098,0.0,-0.0014066668,0.0078509785,-0.00014066669,7.882508e-05
0.010648627,0.011764706,0.036708627,0.013171373,0.013171373,0.028857648,-0.002522746,-0.0014066668,0.0078509785,-0.00014066669,7.882508e-05
0.010648627,0.011764706,0.04203686,0.010648627,0.013171373,0.033620395,0.0,-0.0014066668,0.008416466,-0.00014066669,8.450267e-05
0.010648627,0.011764706,0.04203686,0.010648627,0.013171373,0.033620395,0.0,-0.0014066668,0.008416466,-0.00014066669,8.450267e-05
0.010648627,0.011764706,0.03754196,0.010648627,0.013171373,0.033620395,0.0,-0.0014066668,0.0039215647,-0.00014066669,3.937314e-05
0.010648627,0.011764706,0.03754196,0.010648627,0.011199215,0.033620395,0.0,0.0005654907,0.0039215647,5.654907e-05,3.937314e-05
0.010648627,0.011764706,0.043152936,0.010648627,0.011199215,0.034185883,0.0,0.0005654907,0.008967053,5.654907e-05,9.0030655e-05
0.010648627,0.013736864,0.037824705,0.010648627,0.013171373,0.034185883,0.0,0.0005654907,0.0036388226,5.654907e-05,3.6534362e-05
0.010648627,0.013736864,0.037824705,0.010648627,0.013171373,0.034185883,0.0,0.0005654907,0.0036388226,5.654907e-05,3.6534362e-05
0.010648627,0.013736864,0.037824705,0.010648627,0.013171373,0.034185883,0.0,0.0005654907,0.0036388226,5.654907e-05,3.6534362e-05
0.010648627,0.013736864,0.042870194,0.010648627,0.013171373,0.034185883,0.0,0.0005654907,0.008684311,5.654907e-05,8.719188e-05
0.010648627,0.011764706,0.042870194,0.010648627,0.010648627,0.034185883,0.0,0.0011160793,0.008684311,0.00011160793,8.719188e-05
0.010648627,0.011764706,0.042870194,0.010648627,0.010648627,0.034185883,0.0,0.0011160793,0.008684311,0.00011160793,8.719188e-05
0.010648627,0.011764706,0.045675687,0.010648627,0.010648627,0.035019215,0.0,0.0011160793,0.010656472,0.00011160793,0.000106992695
0.010648627,0.011764706,0.04595843,0.010648627,0.010648627,0.035019215,0.0,0.0011160793,0.010939214,0.00011160793,0.00010983147
0.010648627,0.011764706,0.043152936,0.010648627,0.008676471,0.035019215,0.0,0.003088235,0.008133721,0.00030882348,8.1663864e-05
0.010648627,0.011764706,0.04595843,0.010648627,0.011199215,0.035019215,0.0,0.0005654907,0.010939214,5.654907e-05,0.00010983147
0.010648627,0.011764706,0.04595843,0.010648627,0.011199215,0.035019215,0.0,0.0005654907,0.010939214,5.654907e-05,0.00010983147
0.010648627,0.011764706,0.051286668,0.010648627,0.011199215,0.035019215,0.0,0.0005654907,0.016267452,5.654907e-05,0.00016332784
0.010648627,0.013736864,0.051286668,0.010648627,0.011199215,0.035019215,0.0,0.0025376482,0.016267452,0.00025376483,0.00016332784
0.010648627,0.013736864,0.05297608,0.010648627,0.011199215,0.035019215,0.0,0.0025376482,0.017956864,0.00025376483,0.0001802898
0.010648627,0.013736864,0.059420396,0.010648627,0.011199215,0.03754196,0.0,0.0025376482,0.021878436,0.00025376483,0.00021966302
0.010648627,0.013736864,0.053809416,0.010648627,0.011199215,0.035019215,0.0,0.0025376482,0.0187902,0.00025376483,0.00018865663
0.010648627,0.011764706,0.053809416,0.013171373,0.011199215,0.034185883,-0.002522746,0.0005654907,0.019623533,5.654907e-05,0.00019702343
0.010648627,0.017375687,0.051286668,0.010648627,0.011199215,0.034185883,0.0,0.0061764717,0.017100785,0.0006176472,0.00017169463
0.010648627,0.017375687,0.051286668,0.010648627,0.011199215,0.034185883,0.0,0.0061764717,0.017100785,0.0006176472,0.00017169463
0.010648627,0.011199215,0.05297608,0.010648627,0.008676471,0.034185883,0.0,0.0025227442,0.018790197,0.00025227442,0.0001886566
0.010648627,0.011199215,0.05297608,0.010648627,0.010648627,0.034185883,0.0,0.0005505886,0.018790197,5.505886e-05,0.0001886566
0.010648627,0.016810197,0.056347057,0.010648627,0.013171373,0.034185883,0.0,0.0036388244,0.022161175,0.00036388246,0.00022250175
0.010648627,0.016810197,0.06503137,0.010648627,0.013171373,0.034185883,0.0,0.0036388244,0.03084549,0.00036388246,0.00030969369
0.010648627,0.017375687,0.06783686,0.010648627,0.013171373,0.034185883,0.0,0.004204314,0.033650976,0.00042043143,0.00033786122
0.010648627,0.017375687,0.06783686,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.032817643,0.00042043143,0.00032949442
0.010648627,0.017375687,0.06503137,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.030012157,0.00042043143,0.0003013269
0.010648627,0.017375687,0.07960941,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.044590194,0.00042043143,0.00044769273
0.010648627,0.017375687,0.10402549,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.06900628,0.00042043143,0.00069283415
0.010648627,0.017375687,0.09644236,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.06142314,0.00042043143,0.00061669823
0.010648627,0.017375687,0.0824149,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.047395688,0.00042043143,0.00047586032
0.010648627,0.017375687,0.07960941,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.044590194,0.00042043143,0.00044769273
0.010648627,0.017375687,0.0824149,0.010648627,0.013171373,0.03754196,0.0,0.004204314,0.044872943,0.00042043143,0.00045053157
0.010648627,0.017375687,0.09083137,0.010648627,0.011199215,0.036708627,0.0,0.0061764717,0.054122742,0.0006176472,0.00054340105
0.010648627,0.017375687,0.09924785,0.010648627,0.011199215,0.034185883,0.0,0.0061764717,0.06506197,0.0006176472,0.0006532327
0.010648627,0.017375687,0.12449726,0.010648627,0.013171373,0.034185883,0.0,0.004204314,0.09031138,0.00042043143,0.0009067408
0.010648627,0.017375687,0.112441964,0.010648627,0.013171373,0.034185883,0.0,0.004204314,0.078256086,0.00042043143,0.00078570365
0.010648627,0.01989843,0.088308625,0.010648627,0.013171373,0.035019215,0.0,0.0067270566,0.05328941,0.00067270565,0.0005350342
0.010648627,0.01989843,0.0801749,0.010648627,0.013736864,0.035019215,0.0,0.006161566,0.045155685,0.0006161566,0.00045337033
0.010648627,0.01989843,0.09083137,0.010648627,0.011764706,0.03754196,0.0,0.008133723,0.05328941,0.0008133723,0.0005350342
0.010648627,0.01989843,0.09841452,0.010648627,0.011199215,0.035019215,0.0,0.008699214,0.06339531,0.0008699214,0.0006364991
0.010648627,0.01989843,0.10766432,0.010648627,0.011199215,0.035019215,0.0,0.008699214,0.0726451,0.0008699214,0.0007293685
0.010648627,0.017375687,0.1132753,0.010648627,0.011199215,0.035019215,0.0,0.0061764717,0.078256086,0.0006176472,0.00078570365
0.010648627,0.017375687,0.09924785,0.010648627,0.011199215,0.035019215,0.0,0.0061764717,0.06422864,0.0006176472,0.00064486585
0.010648627,0.01989843,0.09727569,0.010648627,0.011199215,0.035019215,0.0,0.008699214,0.062256474,0.0008699214,0.000625065
0.010648627,0.01989843,0.09755843,0.010648627,0.011199215,0.034185883,0.0,0.008699214,0.06337255,0.0008699214,0.0006362706
0.010648627,0.01989843,0.10485882,0.010648627,0.011199215,0.034185883,0.0,0.008699214,0.070672944,0.0008699214,0.00070956774
0.010648627,0.025226668,0.12169176,0.010648627,0.011199215,0.034185883,0.0,0.014027452,0.08750588,0.0014027453,0.0008785731
0.010648627,0.01989843,0.12449726,0.010648627,0.011199215,0.034185883,0.0,0.008699214,0.09031138,0.0008699214,0.0009067408
0.010648627,0.01989843,0.11608078,0.010648627,0.011199215,0.035019215,0.0,0.008699214,0.08106157,0.0008699214,0.0008138712
0.010648627,0.025226668,0.10766432,0.010648627,0.011764706,0.03754196,0.0,0.013461961,0.07012236,0.0013461962,0.00070403976
0.010648627,0.025226668,0.11608078,0.010648627,0.011764706,0.03754196,0.0,0.013461961,0.07853882,0.0013461962,0.0007885424
0.010648627,0.01989843,0.13291372,0.010648627,0.011199215,0.03754196,0.0,0.008699214,0.09537177,0.0008699214,0.00095754786
0.010648627,0.017375687,0.12449726,0.010648627,0.011199215,0.03754196,0.0,0.0061764717,0.086955294,0.0006176472,0.0008730451
0.010648627,0.01989843,0.11608078,0.010648627,0.011199215,0.03754196,0.0,0.008699214,0.07853882,0.0008699214,0.0007885424
0.010648627,0.025226668,0.11608078,0.010648627,0.011199215,0.034185883,0.0,0.014027452,0.081894904,0.0014027453,0.000822238
0.010648627,0.01989843,0.122525096,0.010648627,0.011199215,0.034185883,0.0,0.008699214,0.08833921,0.0008699214,0.0008869399
0.010648627,0.01989843,0.13094157,0.010648627,0.011199215,0.034185883,0.0,0.008699214,0.09675568,0.0008699214,0.0009714426
0.010648627,0.01989843,0.13374707,0.010648627,0.011199215,0.034185883,0.0,0.008699214,0.099561185,0.0008699214,0.0009996103
0.010648627,0.01989843,0.14777452,0.010648627,0.011199215,0.03754196,0.0,0.008699214,0.11023256,0.0008699214,0.0011067527
0.010648627,0.01989843,0.14216353,0.010648627,0.011199215,0.03754196,0.0,0.008699214,0.104621574,0.0008699214,0.0010504174
0.010648627,0.01989843,0.10849765,0.010648627,0.013171373,0.035019215,0.0,0.0067270566,0.07347843,0.00067270565,0.00073773524
0.010648627,0.017375687,0.09924785,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.06422864,0.00042043143,0.00064486585
0.010648627,0.017375687,0.10766432,0.010648627,0.013171373,0.03754196,0.0,0.004204314,0.07012236,0.00042043143,0.00070403976
0.010648627,0.017375687,0.09727569,0.010648627,0.013171373,0.035019215,0.0,0.004204314,0.062256474,0.00042043143,0.000625065
0.010648627,0.01989843,0.082980394,0.010648627,0.011199215,0.035019215,0.0,0.008699214,0.04796118,0.0008699214,0.00048153795
0.010648627,0.01989843,0.09700785,0.010648627,0.011199215,0.03754196,0.0,0.008699214,0.05946589,0.0008699214,0.0005970471
0.010648627,0.017375687,0.11524745,0.010648627,0.011199215,0.03754196,0.0,0.0061764717,0.07770549,0.0006176472,0.0007801756
0.010648627,0.017375687,0.12449726,0.010648627,0.011199215,0.03754196,0.0,0.0061764717,0.086955294,0.0006176472,0.0008730451
0.010648627,0.01989843,0.1253306,0.010648627,0.013171373,0.035019215,0.0,0.0067270566,0.09031138,0.00067270565,0.0009067408
0.010648627,0.017375687,0.13094157,0.010648627,0.010648627,0.035019215,0.0,0.0067270603,0.09592235,0.00067270605,0.00096307584
